

*******************************************************************************
Ephemeris / API_USER Fri Dec 17 03:22:42 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Dec-01 00:00:00.0000 TDB
Step-size       : 7000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451549.800000000, A.D. 2000-Jan-06 07:12:00.0000, -2.661172950819735E-01,  9.457856475972779E-01,  2.036189206988067E-04, -1.687836050243882E-02, -4.604531181355778E-03,  5.085991828092925E-07,
2451549.900000000, A.D. 2000-Jan-06 09:36:00.0000, -2.678047257947747E-01,  9.453237113463223E-01,  2.036700505772106E-04, -1.687024449555611E-02, -4.634191346342753E-03,  5.139550286898002E-07,
2451550.000000000, A.D. 2000-Jan-06 12:00:00.0000, -2.694913421300237E-01,  9.448588098288856E-01,  2.037217029884552E-04, -1.686207295688207E-02, -4.663836485044832E-03,  5.190493966190544E-07,
2451550.100000000, A.D. 2000-Jan-06 14:24:00.0000, -2.711771385362074E-01,  9.443909445553768E-01,  2.037738516536799E-04, -1.685384591993959E-02, -4.693466441841329E-03,  5.238796815730345E-07,
2451550.200000000, A.D. 2000-Jan-06 16:48:00.0000, -2.728621094652264E-01,  9.439201170517685E-01,  2.038264700376326E-04, -1.684556341948312E-02, -4.723081061099483E-03,  5.284433557493586E-07,
2451550.300000000, A.D. 2000-Jan-06 19:12:00.0000, -2.745462493725186E-01,  9.434463288595957E-01,  2.038795313561908E-04, -1.683722549150725E-02, -4.752680187191014E-03,  5.327379700990011E-07,
2451550.400000000, A.D. 2000-Jan-06 21:36:00.0000, -2.762295527171839E-01,  9.429695815359560E-01,  2.039330085839805E-04, -1.682883217325502E-02, -4.782263664509079E-03,  5.367611558539042E-07,
2451550.500000000, A.D. 2000-Jan-07 00:00:00.0000, -2.779120139621091E-01,  9.424898766535054E-01,  2.039868744633422E-04, -1.682038350322570E-02, -4.811831337485571E-03,  5.405106260345852E-07,
2451550.600000000, A.D. 2000-Jan-07 02:24:00.0000, -2.795936275740939E-01,  9.420072158004542E-01,  2.040411015118006E-04, -1.681187952118222E-02, -4.841383050608739E-03,  5.439841769405595E-07,
2451550.700000000, A.D. 2000-Jan-07 04:48:00.0000, -2.812743880239781E-01,  9.415216005805601E-01,  2.040956620307307E-04, -1.680332026815815E-02, -4.870918648441141E-03,  5.471796896310163E-07,
